SHIP CODE,DEPARTURE DATE,CRUISE ID,WEEK DAY,SECTOR,CABIN CATEGORY,CABIN GROUP,CABIN BLOCKED,CABIN SOLD,CABIN AVAILABLE,PAX COUNT
WDR,07/06/2018,WD02180706P,Fri,HKHKG-HKHKG,ISS,FP,0,0,322,0
WDR,07/06/2018,WD02180706P,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,07/06/2018,WD02180706P,Fri,HKHKG-HKHKG,OSS,FP,0,0,43,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,BDS,FP,0,0,193,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,BSS,FP,0,0,282,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,DES,FP,0,0,2,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,DSS,FP,0,0,72,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,DGV,FP,0,0,1,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,ISS,FP,0,0,322,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,07/06/2018,WD02180706,Fri,CNNSA-CNNSA,OSS,FP,0,0,43,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,BDS,FP,0,0,230,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,BSS,FP,0,0,802,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,DES,FP,0,0,4,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,DSS,FP,0,0,104,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,DGV,FP,0,0,2,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,DSA,FP,0,0,4,0
SPC,04/10/2018,SP01180410,Tue,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/10/2018,SP01180410,Tue,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/10/2018,SP01180410,Tue,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/10/2018,SP01180410,Tue,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/10/2018,SP01180410,Tue,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/11/2018,SP01180411,Wed,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,05/03/2018,SP01180503,Thu,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,05/04/2018,SP01180504,Fri,HKHKG-HKHKG,DC,FP,0,0,95,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,BDS,FP,0,0,193,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,BSS,FP,0,0,282,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,DES,FP,0,0,2,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,DSS,FP,0,0,72,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,DGV,FP,0,0,1,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,ISS,FP,0,0,322,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,OSS,FP,0,0,43,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,BDS,FP,0,0,193,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,BSS,FP,0,0,282,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,DES,FP,0,0,2,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,DSS,FP,0,0,72,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,DGV,FP,0,0,1,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,ISS,FP,0,0,322,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,06/15/2018,WD02180615,Fri,CNNSA-CNNSA,OSS,FP,0,0,43,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,ISS,FP,0,0,392,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,07/08/2018,WD05180708,Sun,CNNSA-CNNSA,OSS,FP,0,0,80,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,BDS,FP,0,0,230,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,BSS,FP,0,0,802,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,DES,FP,0,0,4,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,DSS,FP,0,0,104,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,DGV,FP,0,0,2,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,ISS,FP,0,0,392,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,07/08/2018,WD05180708P,Sun,HKHKG-HKHKG,OSS,FP,0,0,80,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/12/2018,SP01180412,Thu,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/13/2018,SP01180413,Fri,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,AD,FP,0,0,15,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,DES,FP,0,0,0,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,DSS,FP,0,0,7,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,DSS,FP,0,0,71,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,ISS,FP,0,0,165,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,02/25/2018,WD05180225B,Sun,CNNSA-CNNSA,OSS,FP,0,0,31,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,BDS,FP,0,0,154,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,BSA,FP,0,0,10,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,BSS,FP,0,0,395,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DDS,FP,0,0,38,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DES,FP,0,0,1,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DGV,FP,0,0,2,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DES,FP,0,0,0,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DSS,FP,0,0,7,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,DSS,FP,0,0,71,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,ISS,FP,0,0,165,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,02/25/2018,WD05180225A,Sun,HKHKG-HKHKG,OSS,FP,0,0,31,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,BDS,FP,0,0,185,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,BDS,FP,0,0,230,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,BSS,FP,0,0,802,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,DES,FP,0,0,4,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,DSS,FP,0,0,104,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,DGV,FP,0,0,2,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,ISS,FP,0,0,392,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,06/17/2018,WD05180617,Sun,CNNSA-CNNSA,OSS,FP,0,0,80,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,BDS,FP,0,0,230,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,BSS,FP,0,0,802,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,DES,FP,0,0,4,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,DSS,FP,0,0,104,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,DGV,FP,0,0,2,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,ISS,FP,0,0,392,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,OSA,FP,0,0,4,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/14/2018,SP01180414,Sat,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,AC,FP,0,0,10,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/15/2018,SP01180415,Sun,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,AB,FP,0,0,3,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,AC,FP,0,0,10,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,BSA,FP,0,0,11,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,BSS,FP,0,0,195,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DES,FP,0,0,2,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DGV,FP,0,0,1,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DES,FP,0,0,0,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DSS,FP,0,0,0,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,DSS,FP,0,0,70,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,ISS,FP,0,0,280,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,03/02/2018,WD02180302A,Fri,HKHKG-HKHKG,OSS,FP,0,0,36,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,BDA,FP,0,0,1,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,BDS,FP,0,0,185,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,BSA,FP,0,0,11,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,BSS,FP,0,0,195,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DDS,FP,0,0,35,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DES,FP,0,0,1,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DGV,FP,0,0,1,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DES,FP,0,0,0,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DSS,FP,0,0,0,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,DSS,FP,0,0,68,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,ISS,FP,0,0,280,0
WDR,03/02/2018,WD02180302B,Fri,CNNSA-CNNSA,OSA,FP,0,0,4,0
WDR,06/17/2018,WD05180617P,Sun,HKHKG-HKHKG,OSS,FP,0,0,80,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,BDA,FP,0,0,2,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,BDS,FP,0,0,193,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,BSA,FP,0,0,12,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,BSS,FP,0,0,282,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,DDS,FP,0,0,40,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,DES,FP,0,0,2,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,DSS,FP,0,0,72,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,DGV,FP,0,0,1,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,DSA,FP,0,0,4,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,ISA,FP,0,0,10,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,ISS,FP,0,0,322,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,OSA,FP,0,0,4,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,OSS,FP,0,0,43,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,BDA,FP,0,0,2,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,BDS,FP,0,0,193,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,BSA,FP,0,0,12,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,BSS,FP,0,0,282,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,DDS,FP,0,0,40,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,DES,FP,0,0,2,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,DSS,FP,0,0,72,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,DGV,FP,0,0,1,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,DSA,FP,0,0,4,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,ISA,FP,0,0,10,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,ISS,FP,0,0,322,0
WDR,06/22/2018,WD02180622,Fri,CNNSA-CNNSA,OSA,FP,0,0,4,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,ACA,FP,0,0,5,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,AD,FP,0,0,15,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,AE,FP,0,0,46,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,AF,FP,0,0,63,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,CA,FP,0,0,58,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,CB,FP,0,0,11,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,CC,FP,0,0,18,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,DA,FP,0,0,136,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,DB,FP,0,0,43,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,DC,FP,0,0,95,0
SPC,04/16/2018,SP01180416,Mon,HKHKG-HKHKG,DD,FP,0,0,52,0
SPC,04/17/2018,SP01180417,Tue,HKHKG-HKHKG,AA,FP,0,0,2,0
SPC,04/17/2018,SP01180417,Tue,HKHKG-HKHKG,AB,FP,0,0,3,0
